-0.0071422167158614325,-0.024988713007196572
-0.02400436403714018,-0.019044223873465216
-0.055379015200503076,-0.015035149806530146
-0.08647723771925488,-0.024988713007196572
-0.10085152723903348,-0.04019554567488143
-0.10803867199892278,-0.056784817675992166
-0.11190867302347857,-0.07973331061086203
-0.10790045767661721,-0.09701380227868572
-0.10817688632122835,-0.1131883424797687
-0.10734760038739496,-0.1236948814138055
-0.104168670974367,-0.12784219941408317
-0.07818437838092106,-0.11540024541325013
-0.05786687300200323,-0.10530843827924109
-0.04556579831680807,-0.10323477927910224
-0.03644365304464088,-0.09535487507857464
-0.015573290376500792,-0.08844267841144517
-0.0035486443359167563,-0.0892721420115007
0.0105492165392507,-0.090516337411584
0.0268585065713072,-0.0852630679445656
0.04137101041339136,-0.07199165034367702
0.05353387077628097,-0.05996442814287173
0.07067244674217082,-0.03826013060808517
0.08007102065894917,-0.028168323474076135
0.08242066413814372,-0.02540344480722434
0.06528208817225387,-0.018767736006780056
0.04814351220636398,-0.01586461340658568
0.019118504522195656,-0.018767736006780056
0.0036385004239725405,-0.024712225140511412
-0.0021665011128611245,-0.031624421807640885
-0.012947218252695097,-0.03411281260780749
-0.02939472260705714,-0.03300686114106677
-0.04155758296994673,-0.03093320214092793
-0.05385865765514189,-0.03093320214092793
-0.07403794871175416,-0.03273037327438158
-0.08440402288467141,-0.0378453988080574
-0.09048545306611622,-0.04641652267529796
-0.09463188273528311,-0.0682590641434271
-0.09642866892525545,-0.07945682274417686
-0.096566883247561,-0.09894921734548197
-0.09518474002450537,-0.10834980481277806
-0.05579365816741977,-0.09535487507857464
-0.04611865560603033,-0.09162228887832473
-0.025110078615584674,-0.08346589681111194
-0.01419114715344516,-0.07848911521077873
0.013866360274584238,-0.08056277421091756
0.02879350708358508,-0.07406530934381586
0.03998886719033573,-0.06010267207621432
0.0533956564539754,-0.04544881514189983
0.06182673011461476,-0.031900909674326045
0.05533065696625328,-0.024850469073853992
0.037639223711141145,-0.028583055274103902
0.02022421910064015,-0.031900909674326045
0.013451717307667532,-0.037154179141344446
0.004053143390889219,-0.04213096074167769
-0.00797150264969479,-0.04461935154184429
-0.017231862244167562,-0.043236912208418396
-0.031053294474723908,-0.042822180408390614
-0.048882942052141595,-0.044342863675159105
-0.061184016737336755,-0.04738423020869609
-0.06878580446414274,-0.0484901816754368
-0.07279401981100408,-0.05014910887554787
-0.07624937786864318,-0.06452647794317719
-0.07763152109169881,-0.07807438341075096
-0.07887544999244887,-0.08443360434451007
-0.07417616303405972,-0.08816619054475999
-0.05689937274586428,-0.082774677144399
-0.03851686787922433,-0.07420355327715845
-0.02110186326872332,-0.0681208202100845
-0.010597574773500512,-0.07019447921022336
0.008476001704667252,-0.07005623527688076
0.024647077414418184,-0.06715311267668639
0.035704223198863266,-0.0523610118090293
0.04054172447955798,-0.04143974107496473
0.03501315158733545,-0.0378453988080574
0.016216003753778824,-0.040748521408251775
0.00045957101094457053,-0.0483519377420942
-0.01778471953338981,-0.05028735280889046
-0.03202079473086286,-0.04876666954212197
-0.04874472772983604,-0.05277574360905707
-0.06035473080350337,-0.05554062227590886
-0.06726544691878154,-0.06120862354295503
-0.06615973234033704,-0.0707474549435937
-0.05510258655589195,-0.07240638214370479
-0.03519972414389082,-0.06120862354295503
-0.02566293590480692,-0.0589967206094736
0.00018314236633343306,-0.058858476676131005
0.01566314646455655,-0.05581711014259404
0.024508863092112615,-0.049872621008862694
